INSTITUTE_NAME,Latitude,Longitude,Unnamed: 3
DAKKIN GANPARA WAHEZIA DAKHIL MADRASHA,23.2467566,90.2148753,✅ Valid
AMRATALA DARUL ULUM HOSSAINIA DAKHIL MADRASAH,23.7478954,90.2671945,✅ Valid
SINGRA BUNIA UZIR ALI DAKHIL MADRASAH,22.1483808,90.0251794,✅ Valid
KATHAL TALI DAKHIL MADRASAH,22.1449432,89.9343658,✅ Valid
PATHARGHATA ADARSHA MOHILA DAKHIL MADRASAH,22.0414609,89.9564767,✅ Valid
SYED FAZLUL HOQUE DEGREE COLLEGE,22.1836935,89.9899203,✅ Valid
GOVT. HAZI JALAL UDDIN MOHILA DEGREE COLLEGE,22.05469,89.9621323,✅ Valid
PATHRGHATA COLLEGE,22.0467361,89.9718724,✅ Valid
BAKAL NIRANJAN BAIRAGI HIGH SCHOOL,22.9766966,90.1365389,✅ Valid
AGAILJHARA SREEMATI MATREE MANGAL GIRLS HIGH SCHOOL,22.9677549,90.1561762,✅ Valid
GOILA MODEL HIGH SECONDARY SCHOOL,22.9644772,90.1804611,✅ Valid
AGAILJHARA BHEGAI HALDER PUBLIC ACADEMY,22.9690113,90.1556191,✅ Valid
BAHADURPUR HIGH SCHOOL,23.0375206,90.1454803,✅ Valid
MOLLAPARA HIGH SCHOOL,22.9304178,90.1726132,✅ Valid
PAISA SECONDARY SCHOOL AND COLLEGE,22.7132876,90.3496278,✅ Valid
BASAIL SECONDARY SCHOOL,23.6090376,90.3688604,✅ Valid
ASKAR KALIBARI SECONDARY SCHOOL AND COLLEGE,22.9477013,90.1161036,✅ Valid
SHERAL ML.  HIGH SCHOOL,22.9354085,90.1927712,✅ Valid
RAMANANDERAK  HIGH SCHOOL,23.0059404,90.1408323,✅ Valid
DUMURIA SECONDARY SCHOOL,22.9943167,90.1315683,✅ Valid
BARPAIKA SECONDARY SCHOOL,22.9295185,90.1437576,✅ Valid
KODALDHOA SECONDARY SCHOOL,22.9905045,90.1131267,✅ Valid
NAGHIRPAR SECONDARY SCHOOL,22.9585158,90.098762,✅ Valid
CHHOYGRAM SECONDARY SCHOOL AND COLLEGE,22.9176938,90.1972993,✅ Valid
RAJIHAR SECONDARY SCHOOL,22.9978295,90.1577989,✅ Valid
BATRA PREMCHAND GIRLS SCHOOL,22.7045518,90.3673331,✅ Valid
SAHEBER HAT SECONDARY SCHOOL,22.9208753,90.16113,✅ Valid
TEMAR MALEKA KHATUN SECONDARY  GIRLS SCHOOL,22.9460819,90.1865906,✅ Valid
AHUTI BABRA PUBLIC ACADEMY,23.0170261,90.130725,✅ Valid
KATHIRA ADARSHA BIDDYA NIKETON,22.9522937,90.1448551,✅ Valid
JOBARPAR SECONDARY SCHOOL,22.9628011,90.1257396,✅ Valid
UTTAR SIHIPASHA SECONDARY SCHOOL,22.701637,90.370689,✅ Valid
OICHARMATH HIGH SCHOOL,22.7013657,90.3659129,✅ Valid
RANGTA SECONDARY SCHOOL,22.993977,90.1754437,✅ Valid
RATNOPUR SECONDARY SCHOOL,22.914635,90.1999761,✅ Valid
BHALUKSI HIGH SCHOOL,25.2504131,89.3797415,✅ Valid
BASAIL  SECONDARY  GIRLS  SCHOOL,24.2272854,90.0536028,✅ Valid
BELUHAR NESSARIA ALIM MADRASAH,22.6826953,90.2908087,✅ Valid
BARAHAZAR BARIALI G.A.D. MADRASAH,22.6761201,90.3489694,✅ Valid
GOILA DAKHIL MADRASAH,22.7037997,90.3716489,✅ Valid
BAGDHA  ALIM  MADRASHA,22.935175,90.0753925,✅ Valid
KHAJURIA MOHILA DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
GOVT. SHAHEED ABDUR ROB SERNIABAT DEGREE COLLEGE,22.9686736,90.1580156,✅ Valid
"ADARSHA HIGH SCHOOL AND COLLAGE,MOHONKATHI",22.921056,90.1821863,✅ Valid
BAGDHA  SECONDARY  SCHOOL  &  COLLEGE,22.946317,90.0710749,✅ Valid
BAHADURPUR NISHIKANTA GAIN GIRL'S SCHOOL & COLLEGE,23.0343829,90.1420404,✅ Valid
SYED MOSARAF ROSIDA ACADEMY,22.8059446,90.2843802,✅ Valid
PURBA BHUTERDIA  HIGH SCHOOL,22.8704044,90.3375616,✅ Valid
RAHMATPUR SECONDARY SCHOOL,22.7882617,90.2977706,✅ Valid
DEHERGATI I.N. HIGH SCHOOL,22.7127111,90.3564179,✅ Valid
BABUGANJ GOVT. PILOT HIGH SCHOOL,22.8199808,90.3252497,✅ Valid
AGARPUR ALTAF MEMORIAL HIGH SCHOOL,22.8978814,90.3032183,✅ Valid
CHANDPASHA JR. HIGH SCHOOL,22.7697517,90.3324284,✅ Valid
BAILAKHALI HIGH SCHOOL,22.7577554,90.1911349,✅ Valid
BHUTERDIA SECONDARY SCHOOL,22.8704044,90.3375616,✅ Valid
JAMENA KHATUN SECONDARY SCHOOL,22.830976,90.2822908,✅ Valid
BAHERCHAR KHUDRAKATI K.K. HIGH SCHOOL,22.8273314,90.3050545,✅ Valid
MOHONGANJ HIGH SCHOOL AND COLLEGE,22.7132876,90.3496278,✅ Valid
DECREERCHAR ADARSHA JR. HIGH SCHOOL,22.7803947,90.3418927,✅ Valid
JAHAPUR SECONDARY SCHOOL,22.9114913,90.3356162,✅ Valid
GRAM BANGLA BIDDUPITH HIGH SCHOOL RAMJANKATI,22.8669092,90.288625,✅ Valid
MADHAB PASHA GIRLS HIGH SCHOOL,22.7045518,90.3673331,✅ Valid
THAKUR MALLIK SECONDARY SHOOL,22.912123,90.3304461,✅ Valid
SHAHEED CAPTAIN JAHANGIR HIGH SCHOOL,24.2527254,89.9032587,✅ Valid
AROJI KALIKAPUR SECONDARY SCHOOL,22.701637,90.370689,✅ Valid
BABUGONJ PILOT GIRL'S SECENDARY SCHOOL,22.8160513,90.3243558,✅ Valid
RASHED KHAN MENON MODEL  SCHOOL  AND COLLEGE,22.8102257,90.3018509,✅ Valid
PURBA CHANDPASHA SECONDARY SCHOOL,22.7837856,90.3664927,✅ Valid
IDILKATI BAHERCHAR HIGH SCHOOL,22.8528041,90.2830971,✅ Valid
SABUJ BANGLA HIGH SCHOOL,22.8880876,90.3176111,✅ Valid
PASHCHIM BHUTERDIA SECONDARY SCHOOL,22.8420346,90.3165959,✅ Valid
MODDOH BHUTER DIA HIGH SCHOOL,22.8690928,90.3199612,✅ Valid
CHANDPASHA UNION PARISHAD  HIGH SCHOOL,22.7697517,90.3324284,✅ Valid
ACHIA WAJED GIRLS HIGH SCHOOL,22.6816154,90.3496638,✅ Valid
SHISHU NIKETAN  SECONDARY SCHOOL,25.7531051,89.2443483,✅ Valid
RAKUDIA SECONDARY GIRLS SCHOOL,22.825621,90.2791732,✅ Valid
BAHERCHAR ADARSHA SECONDARY SCHOOL,22.8503068,90.3051211,✅ Valid
SAHID A. ROBSERNIABAD JUNIOR GIRLS HIGH SCHOOL,22.6774596,90.3489215,✅ Valid
CHANDPASA MOHILA DAKHIL MADRASHA,23.2609615,91.0591037,✅ Valid
ISLAMABAD BOHUMUKHI FAZIL MADRASHA,22.8690024,90.295552,✅ Valid
ANWAR UDDIN ALIM MADRASHA,22.765316,90.360369,✅ Valid
FARIDGONJ BAHUMUKHI FAZIL MADRASA,22.5709077,90.1438271,✅ Valid
JAHAPUR DAKHIL MADRASAH,22.9120236,90.9448099,✅ Valid
WEST BHUTERDIA ALIM MADRASHA,22.9729265,90.2279236,✅ Valid
CHARSHADHUKATHI ISLAMIA FAZIL MADRASAH,22.9175864,90.4398328,✅ Valid
RAJGURU DARUSSUNNAT DAKHIL MADRASHA,22.7160123,90.3497171,✅ Valid
ISLAMPUR DAKHIL MADRASAH,23.2094364,90.7530821,✅ Valid
BABUGONJ DAKHIL MADRASAH,22.8197631,90.3272409,✅ Valid
MANK KATI BALIKA DAKHIL  MADRASH,22.7037997,90.3716489,✅ Valid
JAMBILA KHATUN DAKHIL MADRASHA,22.8402731,90.3413798,✅ Valid
KHANPURA ALIM MADRASHA,22.7132876,90.3496278,✅ Valid
MOSLEM ALI KHAN MODEL DAKHIL MADRASAH,22.7119119,90.3629006,✅ Valid
AGARPUR COLLEGE,22.8992111,90.3053396,✅ Valid
BABUGANJ DEGREE COLLEGE,22.8179674,90.324039,✅ Valid
GOVT. ABUL KALAM DEGREE COLLEGE,22.8293172,90.2818036,✅ Valid
BARISAL CADET COLLEGE,22.778549,90.3055673,✅ Valid
MADDHABPASHA CHANDRADIP HIGH SCHOOL AND COLLEGE,22.7606859,90.2871187,✅ Valid
KADERPUR SONARBANGLA HIGHER SECONDARY SCHOOL,22.8386405,90.3342749,✅ Valid
CHANDPASHA HIGH SCHOOL AND COLLEGE,22.7697517,90.3324284,✅ Valid
SHAHEED KUMUD BANDHU ROY CHOWDHURY (NATU BABU) SECONDARY SCHOOL,22.7132876,90.3496278,✅ Valid
KAZLAKATI HAFEZ TALUKDER HIGH SCHOOL,22.6072367,90.4824388,✅ Valid
SOFORON NESSA GIRLS HIGH SCHOOL,22.7045518,90.3673331,✅ Valid
BAKERGANJ J.S.U. HIGH SCHOOL,22.5406401,90.339269,✅ Valid
GOVT. BAKERGANJ GIRLS HIGH SCHOOL,22.5425344,90.342535,✅ Valid
ST ALFRED'S HIGH SCHOOL,22.5137701,90.3090461,✅ Valid
KAMRKAHLI KRISHANSUNDAR HIGH SCHOOL,22.6200667,90.4716524,✅ Valid
SHIALGHONIJ.U.M. INSTITUTION,22.5514996,90.4427196,✅ Valid
KALASKATI B.M. ACADEMY,22.5246826,90.3712375,✅ Valid
KAKARDHA A.K.M.INSTITUTION,22.5590899,90.4788954,✅ Valid
CHARAMADDI W.K. SECONDARY SCHOOL,22.6346715,90.4174751,✅ Valid
D.G.L. HIGH SCHOOL,22.6348353,90.4611257,✅ Valid
GARURIA SCHONDARY SCHOOL,22.5481681,90.3873231,✅ Valid
KAFILA RAMNAGOR HIGH SCHOOL,22.5169265,90.2568725,✅ Valid
DUDHALMOW A.Q.M. HIGH SCHOOL,22.4787279,90.342104,✅ Valid
MAHESHPUR HIGH SCHOOL,22.4956256,90.2332151,✅ Valid
KHAIRABAD SECHONDARY SCHOOL,22.5693925,90.3639779,✅ Valid
HANUA MATIJAN HIGH SCHOOL,22.534671,90.4280933,✅ Valid
MACHUAKHALI SHER - E- BANGLA HIGH SCHOOL,22.6032472,90.3862027,✅ Valid
KHUDRAKATI A.N.HIGH SCHOOL,22.5144423,90.3715746,✅ Valid
DUDHAL ADARSHA HIGH SCHOOL,22.874095,90.7839666,✅ Valid
MUNIR UDDIN AHMED HIGH SCHOOL,23.7469254,90.5404844,✅ Valid
DAHAPORKATI D.K. HIGH SCHOOL,22.5942733,90.4341719,✅ Valid
DUDHAL UNION HIGH SCHOOL,22.59251,90.460411,✅ Valid
DUDHAL KABIRAZ PILKHANADPK HIGH SCHOOL,22.7144146,90.380312,✅ Valid
DARIAL HIGH SCHOOL,22.6348353,90.4611257,✅ Valid
AFALKATI J. A. HIGH SCHOOL,22.6965747,90.361441,✅ Valid
BOALIA J.M.SECONDARY SCHOOL,22.5761153,90.3393937,✅ Valid
CHARADI UNION HIGH SCHOOL,22.6302214,90.3767099,✅ Valid
RUPER JHORJUNIOR HIGH SCHOOL,22.4968573,90.2386167,✅ Valid
CHAMTA KRISHNANAGAR HIGH SCHOOL,22.4931243,90.2062525,✅ Valid
CHAR SAMASDI BALIGRAM HIGH SCHOOL,22.735634,90.3823687,✅ Valid
SHIBPUR PUBLIC HIGH SCHOOL,22.4871154,90.3022718,✅ Valid
WEST CHARAMADDI HIGH SCHOOL,22.6346715,90.4174751,✅ Valid
ISAPURA HIGH SCHOOL,23.2648565,90.9092357,✅ Valid
NIAMOTI ADARSHA HIGH SCHOOL,22.4803895,90.1971502,✅ Valid
KALASKATI GIRLS HIGH SCHOOL,22.5240163,90.3680469,✅ Valid
DUDHALMOW JUNIOR GIRLS HIGH SCHOOL,22.7013657,90.3659129,✅ Valid
AULIPUR HIGH SCHOOL,23.1044388,90.3056176,✅ Valid
ROGHUNATHPUR SONER BANGLA HIGH SCHOOL,22.4683426,90.2587597,✅ Valid
CHOTO RAGHUNATHPUR HIGH SCHOOL,22.4895062,90.2810266,✅ Valid
KATADIA SECONDARY SCHOOL,22.6521977,90.4407661,✅ Valid
K. G. S.SECONDARY SCHOOL AND COLLEGE,22.7010021,90.3534511,✅ Valid
KRISHNAKATI HIGH SCHOOL,22.7049706,89.2841254,✅ Valid
DUGAPASHA UNION HIGH SCHOOL,22.577165,90.4893712,✅ Valid
SHER E-BANGLA HIGH SCHOOL,22.7132627,90.3523686,✅ Valid
UTTAMPUR HIGH SCHOOL,22.6160826,90.4452903,✅ Valid
NALUA ABUL KASHEM MOLLA HIGH SCHOOL,22.4875483,90.4130947,✅ Valid
LAKSHMIPASHA HIGH SCHOOL,22.7010021,90.3534511,✅ Valid
FAZLUL HAQUE HIGH SCHOOL,22.7083694,90.3507189,✅ Valid
SHALAHA KHATUN JUNIOR GIRLS SCHOOL,22.7013657,90.3659129,✅ Valid
MADHAYM MOHESH PUR ADARSHA HIGH SCHOOL,22.5405598,90.3382965,✅ Valid
RAGUNATHPUR DESHANTRKATI SAMMILITA HGIH SCHOOL,22.6532819,90.2386442,✅ Valid
RAMNAGAR A.R.K JANATA SECHODARY SCHOOL,22.5051402,90.2465383,✅ Valid
NAZMUL ALAM SIDDIQUE MODEL HIGH SCHOOL,22.7083694,90.3507189,✅ Valid
WEST KRISHNA NAGOR S.B. JUNIOR GIRLS SCHOOL,22.7132627,90.3523686,✅ Valid
RAMNAGAR JR. GIRS HIGH SCHOOL,22.5027562,90.2559887,✅ Valid
WEST NALUA RABEA BEGUM HIGH SCHOOL,23.961595,90.6157762,✅ Valid
PATKATI SECONDARY SCHOOL,22.6521977,90.4407661,✅ Valid
AMINA GIRLS HIGH SCHOOL,22.5408108,90.3331748,✅ Valid
RAHAMGONJ ADARSHA SECONDARY SCHOOL,22.5364107,90.3196714,✅ Valid
DINGER HAT UNITED JUNIOR HIGH SCHOOL,22.5455633,90.3599567,✅ Valid
KALENGA AMBIA KHATUN SECONDARY GIRLS SCHOOL,22.7017324,90.3527823,✅ Valid
KADAM ALI DEWAN HIGH SCHOOL,22.6652851,90.3301239,✅ Valid
GUAKHOLA RABEYA KHATUN SCHOOL,22.6252644,90.399516,✅ Valid
SOUTH KAZLAKATI JUNIOR GIRLS SCHOOL,22.7077889,90.3682214,✅ Valid
JAMINA MOHAMMED SECONDARY SCHOOL,22.5057856,90.3366138,✅ Valid
G. P.S.  SECHONDARY SCHOOL,22.7077889,90.3682214,✅ Valid
RAMNAGOR HOSSAINIA SENIOR MADRASAH,22.765836,90.3613646,✅ Valid
JIRAIL MAZIDIA AZIZIA BALIKA DAKHIL MADRASHA,22.6429395,90.3328538,✅ Valid
DAKKHIN SAHEBPUR MOHILA DAKHIL MADRASHA,22.6360312,90.2653394,✅ Valid
CHAGALDI NESARIA DAKHIL MADRASHA,22.7132876,90.3496278,✅ Valid
BALIGRAM MRIDHABARI DAKHIL MADRASHA,24.6229271,88.7334438,✅ Valid
ZIRAIL AZIZIA FAZIL MADRASHA,22.879033,89.1721295,✅ Valid
MOZAHEDIA KERAMOTIA DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
BAKERGONG ISLAMIA FAZIL MAD.,22.9175864,90.4398328,✅ Valid
DUDHAL ISLAMIA KAMIL MADRASHA,22.6827776,90.3525737,✅ Valid
MASUDPUR KADERIA DAKHIL MADRASA,22.5422783,90.3011472,✅ Valid
ROKONUDDIN ISLAMIA SALEHIA FAZIL MADRASHA,22.9175864,90.4398328,✅ Valid
KHODA BOX KATHI NESARIA ALIM MADRASAH,22.795712,90.0269415,✅ Valid
CHARADI NESARIA (CN) SENIOR MADRASAH,22.765836,90.3613646,✅ Valid
PATKATHI  NESARIA   ALIM  MADRASHA,24.2467205,88.7650429,✅ Valid
DATTERABAD KALENGA NURIA DAKHIL MADRASHA,23.7000781,90.4063111,✅ Valid
UTTAMPUR NURIA SENIOR FAZIL MADRASHA,22.8016086,90.1032668,✅ Valid
DUDHALMOW FAYAZ HOSSAN FAZIL MADRASHA,22.7208719,90.3460374,✅ Valid
DHAPORKATI NURIA DHAKIL MADRASHA,22.6903828,90.359065,✅ Valid
KALASKATI SALEHIH ALIM MADRASHA,22.7037997,90.3716489,✅ Valid
MUHAMMADIA FAZIL MADRASHA,22.9175864,90.4398328,✅ Valid
PURBA DAWKATI MOHAMMADIA DAKHIL MADRASHA,23.6900858,90.4383204,✅ Valid
BIHARIPUR HOSAINIA ALIM MADRSAH,22.5391615,90.2831353,✅ Valid
EAST CHARADI DARUS SUNNAT DAKHIL MADRASHA,22.257178,89.2282744,✅ Valid
SHAHEDPUR MADINATUL ULUM ALIM MADRASHA,22.7132876,90.3496278,✅ Valid
DOKKHIN KAJLAKATHI MOHSENIA ALIM MADRASAH,22.7119119,90.3629006,✅ Valid
MADHYA BADALPARA  EMRANIA DAKHIL MADRASHAH,22.6197882,90.4193986,✅ Valid
HANUA LAKSHMIPASHA MUHAMMADIA ALIM MADRASHA,22.7010021,90.3534511,✅ Valid
SHIAL GHUNI DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
WEST CHARADI SALEHIA ALIM MADRASHA,22.9729265,90.2279236,✅ Valid
BIRANGAL DARUSSUNNAT NESARIA DAKHIL MADRASHA,23.1508714,91.2387863,✅ Valid
PURBA BADAL PARA DAKHIL MADRASHA,23.1742738,91.2564262,✅ Valid
BHANDARI KATI DAKHIL MADRASHA,22.5402354,90.3877117,✅ Valid
DEWLI MOHAMMADIA ALIM MADRASHA,22.5516692,90.3805535,✅ Valid
BARA RAGHUNATHPUR SALEHIA DAKHIL MDRASHA,22.4648803,90.2469996,✅ Valid
CHARAMADDI KHAN FAJIL ROB CHOW.ALIM MADRASHA,22.6351755,90.4182825,✅ Valid
CHAR GAZALIA SALEHIA ALIM MADRASHA,22.7037997,90.3716489,✅ Valid
KRISHNA NAGAR HASAN NAGAR ISLAMIA DHAKIL MADRASHA,22.5111339,90.2747176,✅ Valid
BOALIA NESARIA DAKHIL MADRASHA,23.1709444,90.6713878,✅ Valid
BHABANIPUR DARUL ISLAM DAKHIL  MADRASHA,22.9514104,90.7425343,✅ Valid
POSCHIM SHEAYAMPUR B.M ALIM MADRASAH,23.2613571,90.112627,✅ Valid
UTTAR KAJLAKATI HAMIDIA DAKHIL MADRASHA,22.6429395,90.3328538,✅ Valid
MOHAMMADIA GIRLS DAKHIL MADRASAH,23.3364572,91.1453149,✅ Valid
SOUTH NARANGOL NESARMOHAL D S DAKHIL MADRASHA,22.9973091,90.2215863,✅ Valid
SUNDAR KATHI GARIBULLA DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
NALUA KADERIA DAKHIL MADRASHA,22.4842796,90.4234102,✅ Valid
HANUA PEARPUR SALEHIA DAKHIL MADRASHA,22.5396941,90.4217308,✅ Valid
KATHALIA ISLAMIA DARUSSUNNATI DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
CHUNAKHALI BALIKA DAKHIL MADRASAH.,22.7037997,90.3716489,✅ Valid
GOBINDOPUR SALEHIA DAKHIL MADRASHA,22.5640552,90.5174265,✅ Valid
BARA PUIAUTA  GIRLS DAKHIL  MADRASHA,22.4210198,90.2697375,✅ Valid
ALFUNNESA WOMEN DAKHIL MADRASHA,22.7208719,90.3460374,✅ Valid
KATADIA ABUL H.KHAN GIRLS DAKHIL MADRASAH,22.6395003,90.4423845,✅ Valid
NALUA GAFFARU MOHMADIA DAKHIL MADRASHA,22.4842796,90.4234102,✅ Valid
MACHUA KHALI ARSHADIA DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
NORTH WEST DUDHALMOW AHAMADIA DAKHIL MADRASHA,22.4953817,90.3373845,✅ Valid
BAKERGONJ WOMEN DAKHIL MADRASHA,22.8197631,90.3272409,✅ Valid
PASCHIM CHARAMADDI TABLIGUL QURAN DAKHIL MADRASAH,22.6760109,90.3491678,✅ Valid
KABIRAZ  DAKHIL MADRASHA,22.7037997,90.3716489,✅ Valid
UTTAR KATADIA A.M.D. MADRASHA,22.6521977,90.4407661,✅ Valid
DHOLA RIAZUDDIN IDEAL ISLAMIA DAKHIL MADRASHA,22.9175864,90.4398328,✅ Valid
DAHARKOLA  AHAMMADIA  DAKHIL  MADRASHA,22.5405597,90.3382965,✅ Valid
RATNA AMIN MOHILA COLLEGE,22.5344272,90.3397816,✅ Valid
ATAHAR UDDIN HOWLADER DEGREE COLLEGE,22.4149587,90.5583181,✅ Valid
SYED AFSAR ALI DEGREE COLLEGE,22.4953648,90.2384782,✅ Valid
KALASKATI DEGREE  COLLAGE,22.5270563,90.3635412,✅ Valid
GOVT.BAKERGONJ COLLEGE,22.542456,90.3333342,✅ Valid
AL-HAJ HAZRAT ALI  COLLEGE,22.7132876,90.3496278,✅ Valid
C. N. B. DEGREE COLLEGE,22.4830009,90.196326,✅ Valid
HELAL  UDDIN AHMED COLLEGE,22.5616035,90.4804672,✅ Valid
M. A . MALEK DEGREE COLLEGE,22.4885867,90.2820591,✅ Valid
BEGUM SAMSUDDIN TALUKDER COLLEGE,22.628443,90.3744129,✅ Valid
BAKERGANJ  ISLAMIA  MOHILA  COLLEGE,22.5535834,90.3357983,✅ Valid
KABAI UNION ISLAMIA  DEGREE PRO COLLEGE,22.5174758,90.4313319,✅ Valid
BADALPARA HIGH SCHOOL AND COLLEGE,22.6176192,90.4266567,✅ Valid
W.S.M. JUNIOR SECONDARY GIRLS SCHOOL,22.6816154,90.3496638,✅ Valid
SHEER-E - BANGLA JUNIOR HIGH SCHOOL,22.7234992,90.3680683,✅ Valid
CHOWARIPARA HASINA MURSHED GIRL'S HIGH SCHOOL,22.7132627,90.3523686,✅ Valid
SYEDKATI UNION JR GIRLS SCHOOL,22.8206814,90.1344801,✅ Valid
GOVT. BANARIPARA MODEL UNION INSTITUTION ( PILOT),22.7833405,90.1600216,✅ Valid
CHAKHAR FAZLUL HAQ INSTITUTION,22.8069839,90.1934103,✅ Valid
WAZED MEMORIAL GIRLS HIGH SCHOOL CHAKHAR,22.8070062,90.1941621,✅ Valid
BANARIPARA SECONDARY GIRL'S SCHOOL,22.7850002,90.1590222,✅ Valid
WEST ILUHER HIGH SCHOOL,22.7903978,90.0828211,✅ Valid
GAVA HIGH SCHOOL,22.7651111,90.1786367,✅ Valid
BAISARI SECONDARY SCHOOL,22.789941,90.130688,✅ Valid
KHALISHAKOTA HIGH SCHOOL,22.8051928,90.2095368,✅ Valid
ILUHER BEHARI LAL ACADEMY,22.7785055,90.1127664,✅ Valid
SALIA  BAKPUR F. H. SECONDARY SCHOOL,22.7893687,90.1804545,✅ Valid
U.B.C. SECONDARY SCHOOL,22.7221285,90.3204381,✅ Valid
BALDIA   MALUHER SECONDARY SCHOOL,22.8015821,90.1003804,✅ Valid
MALUHER WAZEDIA SECONDARY SCHOOL,22.8068975,90.0586794,✅ Valid
CHAULAKATI J.A. ROB SECONDARY SCHOOL,22.6774596,90.3489215,✅ Valid
TETLA P.G.S. SECONDARY SCHOOL,22.816461,90.1072172,✅ Valid
SYEDKATHI UNION INSTITUTION SECONDARY SCHOOL,22.8206814,90.1344801,✅ Valid
UTTARKUL SECONDARY SCHOOL,22.7994686,90.1486524,✅ Valid
UNION PRAGATI SECONDARY SCHOOL,22.8082967,90.0953398,✅ Valid
PURBA MALUHER JASIMUDDIN SECONDARY SCHOOL,22.7930699,90.1115373,✅ Valid
CHOWMOHANA ADARSHA SECONDARY SCHOOL,22.8462939,90.0466559,✅ Valid
AZIZUL HAQUE SECONDARY SCHOOL,22.8243817,90.0435285,✅ Valid
SYED BAZLUL HAQ SECONDARY SCHOOL,22.7978639,90.1215195,✅ Valid
BAISARI SECONDARY GIRLS SCHOOL,22.7904961,90.132617,✅ Valid
AWAR GIRLS SECONDARY SCHOOL,22.6816154,90.3496638,✅ Valid
JABEDPUR SECONDARY SCHOOL,22.7701241,90.1409117,✅ Valid
BRAHMAN BARI MALIKANDA JR. SECONDARY SCHOOL,24.6597908,90.0137329,✅ Valid
B.B.S.G. SECONDARY SCHOOL,22.8186086,90.2073963,✅ Valid
ALHAZ DALIL UDDIN DAKHIL MADRASHA,22.7144146,90.380312,✅ Valid
MALUHAR ISLAMIA  FAZIL MADRASAH,22.9175864,90.4398328,✅ Valid
KHODABAKSHA DAKHIL MADRASAH,22.7037997,90.3716489,✅ Valid
CHAWLAKATHI ISLAMIA FAZIL MADRASHA,22.8244431,90.1864123,✅ Valid
AUAR ISLAMIA DAKHIL MADRASAH,22.7037997,90.3716489,✅ Valid
AHMADABAD HOSSAINIA ALIM MADRASAH,23.6631502,90.5564196,✅ Valid
BANARIPARA MAHMUDIA ISLAMIA ALIM MADRASAH,22.7843646,90.1583968,✅ Valid
KACHUA NESARIA KAMIL MADRASAH,22.7992441,90.1405168,✅ Valid
NALASREE JALIS MAHMUDIA DHAKIL MADRASHA,22.7037997,90.3716489,✅ Valid
UTTAR MARICHBUNIA BISARKANDI NA. DAKHIL MADRASHA,22.8492692,90.0583287,✅ Valid
DARIKAR EIDGHA MAHILA ALIM MADRASHAH,22.5785301,89.9739807,✅ Valid
CHAKHAR DARBAR MANZIL SYEDIA ALIM MADRASAH,22.8133933,90.194243,✅ Valid
SHONAHER A.H DAKHIL MADRASAH,22.7037997,90.3716489,✅ Valid
SATBARIA KARAMATIA GIRLS  DHAKIL MADRASHA,22.6429395,90.3328538,✅ Valid
PURBA MADDHA UMARER PER DAKHIL MADRASHA,22.8207806,90.0618123,✅ Valid
MASJID BARI  DARUSSUNNAT ALIM MADRASAH,22.8250431,90.156032,✅ Valid
M.A. LATIF BAHUMUKHI ALIM MADRASAH,22.7884515,90.160942,✅ Valid
HALIMA KHATUN MOHILA ALIM MADRASAH,22.7013657,90.3659129,✅ Valid
NATUARPAR GIRLS DAKHIL MADRASHA,22.6429395,90.3328538,✅ Valid
BISHARKANDI SHER E BANGLA DEGREE COLLEGE,22.8588956,90.0496434,✅ Valid
BANARIPARA DEGREE COLLEGE,22.7789825,90.1590036,✅ Valid
GOVT FAZLUL HUQ COLLEGE,22.7083694,90.3507189,✅ Valid
SYED BAZLUL HAQUE COLLEGE,22.7978639,90.1215195,✅ Valid
SAYEDKATI  UNION ISLAMIA COLLEGE,22.7132876,90.3496278,✅ Valid
MASJIDBARI SECONDARY SCHOOL AND COLLEGE,22.8342036,90.1507242,✅ Valid
NALCHIRA SECONDARY SCHOOL,22.9352659,90.2851259,✅ Valid
PINGLAKATI SECONDARY SCHOOL,22.9676589,90.2630312,✅ Valid
KANDO PASHA SECONDARY GIRL'S SCHOOL,22.9337887,90.3007326,✅ Valid
PALORDI  SCHOOL AND COLLEGE,22.961948,90.2235868,✅ Valid
GOURNADI PILOT GOVT. MODEL HIGH SCHOOL,22.9730914,90.2206703,✅ Valid
BARTHE TARA SECONDARY SCHOOL,23.0315984,90.2081106,✅ Valid
CHANDSHI  ISWAR CHANDRA HIGH SCHOOL,22.9897258,90.2031612,✅ Valid
TARKI BONDAR VICTORY SECONDARY SCHOOL,22.9990837,90.2261517,✅ Valid
CHANDRAHER K.R. SHIKKHAYATAN,22.9093646,90.2734764,✅ Valid
MAHILARA A.N. HIGH SCHOOL,22.9315003,90.2401596,✅ Valid
BATAJORE AK INTITUTION,22.9062857,90.2489717,✅ Valid
SARIKAL SECONDARY SCHOOL,22.9264377,90.3066277,✅ Valid
MEDAKUL B.M.S  INSTITUTION,23.0655226,90.1773569,✅ Valid
KHANJAPUR PANGASIA HIGH SCHOOL,23.0626183,90.2237024,✅ Valid
PURBA HOSNABAD S.K.M SECONDARY SCHOOL,22.9453119,90.3215585,✅ Valid
